Filename,recording_key,date,collection,Time_of_day,Season,window_start_sec,SST_c,WSPD_mps,WDIR_deg,RMS,Floor,Dynamics,Click_Count,Click_Frequency,Event_Count,Mean_Duration,Max_Duration,centroid,bandwidth,rolloff,aci,ADI,entropy,band_100_500,band_500_1000,band_1000_2000,pwr_0100_0200,pwr_0200_0300,pwr_0300_0400,pwr_0400_0500,pwr_0500_0600,pwr_0600_0700,pwr_0700_0800,pwr_0800_0900,pwr_0900_1000,pwr_1000_1100,pwr_1100_1200,pwr_1200_1300,pwr_1300_1400,pwr_1400_1500,pwr_1500_1600,pwr_1600_1700,pwr_1700_1800,pwr_1800_1900,pwr_1900_2000,zcr_fullband,Lagodon rhomboides,Bairdiella chrysoura,Orthopristis chrysoptera,Leiostomus xanthurus,Archosargus probatocephalus,Cynoscion nebulosus,Sardine sp,Opsanus beta,Centropomus undecimalis,Ariopsis felis,Synodus foetens,Acanthostracion quadricornis,Bathygobius soporator,Menidia nan,Eucinostomus nan,Strongylura nan,Syngnathus nan,Mugil nan,Oligoplites saurus,Lutjanus griseus,Chilomycterus schoepfii,Chasmodes saburrae,Brevoortia sp,Gobiosoma nan,Achirus lineatus,Lucania parva,Diapterus auratus,Eugerres plumieri,Sarotherodon melanotheron,Microgobius gulosus,Haemulon plumierii,Chaetodipterus faber,Fundulus similis,Elops saurus,Floridichthys carpio,Myrophis punctatus,Selene vomer,Hippocampus zosterae,Sphyraena borealis,Hippocampus erectus,Short-Snouted Pipefish,Monacanthus ciliatus,Symphurus plagiusa,Prionotus scitulus,Mycteroperca microlepis,Sphoeroides nephelus,Prionotus tribulus,Hypanus sabinus,Stephanolepis hispida,Lutjanus synagris,Diplodus holbrookii,Pogonias cromis,Paralichthys albigutta,Fundulus grandis,Sciaenops ocellatus,Urophycis floridana,Menticirrhus saxatilis,Astroscopus y-graecum,Rhinoptera bonasus,Hypanus americanus,Aluterus schoepfii,Nicholsina usta,Calamus arctifrons,Hypanus say,Negaprion brevirostris,Hemirhamphus meeki,shannon_rare_no_anchoa,richness_rare_no_anchoa,total_abundance_no_anchoa
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,110,29.5,2.4,91,0.15447194874286652,-21.272653579711914,10.058032989501953,21,916.769566595369,71,0.026681996742358913,0.14984126984126986,1015.0271783485884,430.37967512175834,1423.414672001885,82.41311645507812,2.2455687187146274,0.864310590844828,0.20405060052871704,0.2309204638004303,0.5650289058685303,0.028213107958436012,0.005447883624583483,0.02374349720776081,0.14664611220359802,0.11053653806447983,0.050286125391721725,0.025785481557250023,0.017707085236907005,0.026605211198329926,0.048100825399160385,0.05857597291469574,0.10896027833223343,0.25100597739219666,0.069312684237957,0.020371129736304283,0.004122109152376652,0.0024558331351727247,0.0008165782201103866,0.001307583530433476,0.12658232145868395,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,120,29.5,2.4,91,0.14324180781841278,-20.997533798217773,8.213460922241211,15,894.9234421324419,51,0.02161575741407674,0.08562358276643992,995.5833957994286,443.48211817914796,1420.3170882576856,86.23435974121094,2.232984275711509,0.9008398316701596,0.12500318884849548,0.3321308493614197,0.5428659319877625,0.041460663080215454,0.008204393088817596,0.020770514383912086,0.0545676164329052,0.060730013996362686,0.06655415147542953,0.07290361076593399,0.059146735817193985,0.07279637455940247,0.0696539357304573,0.06868655234575272,0.12241462618112564,0.20707419514656067,0.05170764401555061,0.01743163727223873,0.003198767313733697,0.0014482783153653145,0.0007188869058154523,0.000531416037119925,0.11755891583323054,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,130,29.5,2.4,91,0.15238088369369507,-21.20906639099121,8.467408180236816,14,1024.5706922903644,59,0.02249433106575964,0.053514739229024944,1025.2532785662145,434.4661701595403,1430.584079538863,88.15127563476562,2.222127213212576,0.877522203912827,0.07340378314256668,0.4084784686565399,0.5181177854537964,0.02200406789779663,0.00238803937099874,0.006755046080797911,0.04225662723183632,0.11253764480352402,0.2129363864660263,0.04444894567131996,0.015256145969033241,0.023299310356378555,0.02537173591554165,0.025810081511735916,0.06844383478164673,0.18643344938755035,0.08076448738574982,0.08281322568655014,0.028487205505371094,0.01335512287914753,0.002643107669427991,0.003995523788034916,0.12585234571198667,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,140,29.5,2.4,91,0.14413893222808838,-21.304603576660156,8.674779891967773,20,977.3006960073404,64,0.022242063492063494,0.06421768707482994,1000.1938973168155,439.281864531055,1418.9431599840486,83.36775207519531,2.2176325257760916,0.888745245696848,0.14370383322238922,0.32644182443618774,0.5298542380332947,0.03734750673174858,0.006326794624328613,0.015505287796258926,0.0845242440700531,0.11024973541498184,0.04316776990890503,0.07219387590885162,0.04127904027700424,0.05955140292644501,0.06095894053578377,0.05676926672458649,0.12457640469074249,0.21153955161571503,0.05529305338859558,0.01655242033302784,0.002479970920830965,0.0009260770166292787,0.00042525347089394927,0.0003333691565785557,0.12237336052540146,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,150,29.5,2.4,91,0.1508300006389618,-21.08855628967285,9.324752807617188,14,932.9463382550693,79,0.025063865208530673,0.08562358276643992,1004.7177367724349,434.4881469328597,1418.968140498115,80.94230651855469,2.235186265466065,0.8853551320983268,0.21278025209903717,0.17280201613903046,0.6144177317619324,0.04075143113732338,0.034600988030433655,0.08865581452846527,0.048772018402814865,0.03937885910272598,0.03872400149703026,0.03361304849386215,0.022157341241836548,0.03892876207828522,0.05156617984175682,0.06422317028045654,0.14042411744594574,0.2512272298336029,0.07868795096874237,0.023330258205533028,0.0030353800393640995,0.0010629009921103716,0.0004364683118183166,0.0004240708949510008,0.1196684891539185,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,160,29.5,2.4,91,0.13179734349250793,-21.69346046447754,8.203510284423828,15,1022.4918898752127,58,0.021959496442255068,0.053514739229024944,991.2507826934057,447.36317255595196,1418.018880963602,78.27568054199219,2.2969957498361504,0.863781817471598,0.1528787612915039,0.19342200458049774,0.6536992192268372,0.09170207381248474,0.007308070082217455,0.02014315314590931,0.03372548520565033,0.0288665983825922,0.035297688096761703,0.04595406353473663,0.032743193209171295,0.050560470670461655,0.06092371046543121,0.05311223864555359,0.13524384796619415,0.28691527247428894,0.08755854517221451,0.025314446538686752,0.002980121411383152,0.0009519688319414854,0.00038173040957190096,0.0003173740697093308,0.11912298789824705,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,170,29.5,2.4,91,0.14162671566009521,-20.967741012573242,7.743904113769531,17,1095.2782733267452,52,0.019965114250828538,0.04281179138321996,995.0812739503712,448.7890596796234,1424.3389510223317,81.1133804321289,2.259303250250959,0.8613977045344123,0.14164069294929504,0.15813523530960083,0.7002241611480713,0.08622437715530396,0.0058747828006744385,0.011882557533681393,0.03765898570418358,0.03934968635439873,0.03864962235093117,0.0258146021515131,0.02044997736811638,0.03387133404612541,0.050665274262428284,0.07959887385368347,0.1760362684726715,0.265237033367157,0.08637590706348419,0.029458530247211456,0.004577201791107655,0.00299588730558753,0.0021128191146999598,0.00316632236354053,0.12204628612106733,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,180,29.5,2.4,91,0.1482527256011963,-21.024446487426758,8.365019798278809,14,1037.3265634897384,56,0.022361516034985426,0.06421768707482994,999.6433615363841,437.0169252797755,1413.9220766567576,87.27255249023438,2.2668640836747245,0.8788977069343682,0.12086958438158035,0.2312854379415512,0.6478450298309326,0.0485190711915493,0.0054693217389285564,0.018174638971686363,0.048706553876399994,0.043442174792289734,0.05976954102516174,0.056452635675668716,0.03705168887972832,0.03456937521696091,0.04908004403114319,0.06868354976177216,0.18809941411018372,0.24539625644683838,0.06469416618347168,0.020763738080859184,0.005655175074934959,0.0031947745010256767,0.0009756278013810515,0.001302270102314651,0.12393969608110542,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,190,29.5,2.4,91,0.150199756026268,-21.335107803344727,8.785992622375488,15,1215.5975000102487,75,0.02211942554799698,0.04281179138321996,1019.8715440102158,439.3356117310321,1432.3077350094256,85.06612396240234,2.1905929165926907,0.8178872706801583,0.045029133558273315,0.0743100568652153,0.8806607723236084,0.027330905199050903,0.002025941386818886,0.004005229566246271,0.011667057871818542,0.012642573565244675,0.01423382107168436,0.014396467246115208,0.01468595676124096,0.01835123635828495,0.026662971824407578,0.04456058889627457,0.1339293271303177,0.33379483222961426,0.16167664527893066,0.11946677416563034,0.040827326476573944,0.013604676350951195,0.003245943458750844,0.0028917298186570406,0.12505220175397894,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,200,29.5,2.4,91,0.15977901220321655,-21.274795532226562,9.250280380249023,17,941.085886730332,68,0.025970388155262106,0.16054421768707483,1008.5644626328211,425.88997406250706,1411.798732961137,89.87747955322266,2.123144645852353,0.8542677307597896,0.25762057304382324,0.496967077255249,0.24541239440441132,0.01491259690374136,0.004884815309196711,0.07292366772890091,0.16489948332309723,0.12902981042861938,0.24491600692272186,0.06431953608989716,0.038662854582071304,0.020038867369294167,0.020067891106009483,0.022863417863845825,0.056517068296670914,0.10781744122505188,0.02793901227414608,0.007750027813017368,0.0014235610142350197,0.0005341052892617881,0.0002405475970590487,0.00025931227719411254,0.12539851582915626,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,210,29.5,2.4,91,0.14595411717891693,-21.15618896484375,8.589435577392578,13,1154.6893129453988,63,0.02361444048518879,0.10702947845804989,1009.9321605454209,433.03987789978925,1424.189067937935,81.11964416503906,2.228192549108572,0.8644407340597499,0.09583067893981934,0.21361073851585388,0.6905586123466492,0.040373750030994415,0.004177016671746969,0.020122377201914787,0.031157532706856728,0.024526089429855347,0.025058450177311897,0.02643066644668579,0.03937848284840584,0.09821706265211105,0.061495039612054825,0.09245730191469193,0.12907318770885468,0.2572103440761566,0.11525582522153854,0.02699875645339489,0.0048261405900120735,0.0017169105121865869,0.0008174085523933172,0.0007077066111378372,0.12640803267575157,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,220,29.5,2.4,91,0.16145369410514832,-21.543169021606445,9.890905380249023,13,841.2379826614522,98,0.02391781202276829,0.14984126984126986,1021.4684604538917,425.1664366466917,1420.2171662014212,85.82855224609375,2.2179397990179117,0.8779355843454941,0.15997548401355743,0.2713330388069153,0.5686915516853333,0.016870249062776566,0.0033613077830523252,0.01734064146876335,0.12240326404571533,0.09148943424224854,0.05649204179644585,0.0313933864235878,0.02667706273496151,0.06528113037347794,0.07416173815727234,0.05315558984875679,0.08663199841976166,0.24119287729263306,0.08036983758211136,0.026909321546554565,0.0027358136139810085,0.001566427294164896,0.0006879956927150488,0.00127993558999151,0.12438334025584234,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,230,29.5,2.4,91,0.1567154973745346,-21.634004592895508,10.001193046569824,19,1058.3356005605394,76,0.024363289175319252,0.06421768707482994,1006.9311921824353,431.8017362832018,1418.1687640479988,90.91050720214844,2.211152500057802,0.8941654656479392,0.08131835609674454,0.3112151026725769,0.607466459274292,0.020526165142655373,0.003024797886610031,0.01288515329360962,0.04488223418593407,0.08461394160985947,0.1440562605857849,0.037273943424224854,0.017761006951332092,0.02750992774963379,0.03285444527864456,0.03445049375295639,0.08287176489830017,0.20397306978702545,0.12015360593795776,0.08853411674499512,0.02644059993326664,0.010525353252887726,0.003363913856446743,0.004299110732972622,0.1213876103310242,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,240,29.5,2.4,91,0.14443713426589966,-21.264638900756836,8.328370094299316,14,1019.137430796021,58,0.02269763077644851,0.07492063492063493,1020.3935095127615,433.51931624628145,1425.7878208381671,87.55807495117188,2.2353392125069136,0.8826997099630941,0.08302994817495346,0.3010196387767792,0.6159505248069763,0.03324389457702637,0.003295847214758396,0.008421194739639759,0.03806900978088379,0.0768091157078743,0.13650305569171906,0.03846379742026329,0.01937139965593815,0.029872246086597443,0.03770605847239494,0.034685757011175156,0.09483872354030609,0.255192369222641,0.08865285664796829,0.0702933520078659,0.02124270610511303,0.008544585667550564,0.0019199933158233762,0.002874090801924467,0.12470136069742675,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,250,29.5,2.4,91,0.1415238231420517,-21.49419593811035,9.287908554077148,15,1097.4127669680822,75,0.022404837490551777,0.053514739229024944,993.0040997013967,448.430469911514,1419.792497462297,84.78108215332031,2.2267000909261387,0.8549782466831538,0.11515010893344879,0.14210781455039978,0.742742121219635,0.05822823941707611,0.009236213751137257,0.01624596118927002,0.03143969178199768,0.023090481758117676,0.02557738684117794,0.023201705887913704,0.019141796976327896,0.051096443086862564,0.131269171833992,0.06804635375738144,0.13779279589653015,0.28681880235671997,0.09053985029459,0.019971586763858795,0.004035819787532091,0.0017138542607426643,0.0012885457836091518,0.001265326514840126,0.13348936329138708,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,260,29.5,2.4,91,0.13825562596321106,-21.588584899902344,8.940442085266113,16,1069.6122208220602,67,0.022524114123261246,0.08562358276643992,1007.9456495454671,436.5305914698735,1418.8682184418503,80.31979370117188,2.2950437269042503,0.8674034092023881,0.11101021617650986,0.19849640130996704,0.6904934048652649,0.048928000032901764,0.0061461348086595535,0.013673536479473114,0.042262542992830276,0.03856658935546875,0.04237409681081772,0.04205447435379028,0.02772079035639763,0.047780461609363556,0.06382881104946136,0.0672297328710556,0.1440313160419464,0.2824978232383728,0.10042444616556168,0.025985850021243095,0.002770892810076475,0.0011266603833064437,0.0013185087591409683,0.001279404736123979,0.12210966386031546,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,270,29.5,2.4,91,0.1291814148426056,-22.230762481689453,8.6959810256958,12,1012.5958625360321,74,0.02212906784335356,0.07492063492063493,981.7703452453952,444.83605492471526,1412.7230119815836,79.04244995117188,2.297338744971284,0.8696275588754063,0.16528154909610748,0.2011643648147583,0.6335541009902954,0.08459951728582382,0.007486432790756226,0.027434777468442917,0.045760829001665115,0.03599803149700165,0.04020434990525246,0.04647011682391167,0.033086348325014114,0.045405495911836624,0.050605617463588715,0.05187058076262474,0.1309594213962555,0.2783811390399933,0.09781398624181747,0.01918146200478077,0.0023030047304928303,0.001093392726033926,0.0007364656776189804,0.0006089697708375752,0.12500580019488655,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,280,29.5,2.4,91,0.13606955111026764,-22.453712463378906,9.230147361755371,12,1039.1344377235966,92,0.0246633146012028,0.053514739229024944,970.6125292501055,455.42549708066474,1412.7729730097158,82.79163360595703,2.282619111793492,0.8779855329279804,0.1756269782781601,0.18827898800373077,0.6360940933227539,0.08267289400100708,0.009383384138345718,0.017104532569646835,0.06646616756916046,0.05551236495375633,0.05433668941259384,0.029382243752479553,0.01907449960708618,0.029973188415169716,0.04477481544017792,0.057899296283721924,0.140076145529747,0.24318163096904755,0.10708552598953247,0.0334729328751564,0.004165975842624903,0.0024540312588214874,0.0012726258719339967,0.001711114658974111,0.12735417178309874,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,290,29.5,2.4,91,0.14093448221683502,-22.433523178100586,9.713805198669434,13,1023.1926823859508,104,0.02140589569160998,0.07492063492063493,1005.7361001703678,431.66632217897455,1413.8721156286254,85.75528717041016,2.2679057184285423,0.8897113620423175,0.12419918179512024,0.30155691504478455,0.5742438435554504,0.03120541386306286,0.004500235430896282,0.023228947073221207,0.06526458263397217,0.061938196420669556,0.08288125693798065,0.07374311983585358,0.04595736414194107,0.0370369590818882,0.046017762273550034,0.05471577122807503,0.15336167812347412,0.22945739328861237,0.06468170881271362,0.01704302616417408,0.005181667394936085,0.0024001076817512512,0.0005892525659874082,0.0007954851607792079,0.12772877949186898,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,300,29.5,2.4,91,0.12072187662124634,-23.58074951171875,10.535033226013184,17,1067.1436616275762,109,0.023467931515113692,0.10702947845804989,1002.3034171509616,437.05261322015497,1415.0461997897332,82.20836639404297,2.2795813632631443,0.8588101230112134,0.11491867899894714,0.2061842679977417,0.6788970232009888,0.045836497098207474,0.005657872650772333,0.019634101539850235,0.04379021003842354,0.03332754224538803,0.043001689016819,0.045774977654218674,0.0353335402905941,0.048746515065431595,0.06211206316947937,0.05491310730576515,0.1252286732196808,0.3177150785923004,0.09568686038255692,0.01746528409421444,0.0028870305977761745,0.0010155841009691358,0.000954248767811805,0.000919102574698627,0.12179730214544963,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,310,29.5,2.4,91,0.148062065243721,-21.284101486206055,8.7281494140625,11,957.2383926743638,79,0.023844542036223774,0.16054421768707483,1003.6956103346907,424.41164794715814,1411.3490837079466,84.47991180419922,2.2333537087354456,0.8588822768803701,0.11021222919225693,0.22216644883155823,0.6676212549209595,0.02826283685863018,0.004029109608381987,0.022488603368401527,0.055431678891181946,0.06497926265001297,0.06655903905630112,0.03103465773165226,0.02204945683479309,0.03754402697086334,0.04898499697446823,0.0556071512401104,0.1551981121301651,0.3022996485233307,0.07794278860092163,0.02019735425710678,0.004102988634258509,0.0016315875109285116,0.0007635707152076066,0.00089305080473423,0.12202817819556785,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,320,29.5,2.4,91,0.12340964376926422,-23.1483154296875,10.132043838500977,17,1066.756745362139,86,0.02613510520487265,0.08562358276643992,978.6637964133724,448.820631450687,1411.2741421657483,82.27157592773438,2.283545541702041,0.8942785688347207,0.16465876996517181,0.2545754313468933,0.5807657241821289,0.06660769879817963,0.0076332176104187965,0.0218899454921484,0.06852792948484421,0.058563895523548126,0.06726866215467453,0.04773736745119095,0.03660401701927185,0.04440149664878845,0.04756003990769386,0.04961847886443138,0.11865299940109253,0.24439109861850739,0.08737020194530487,0.022332243621349335,0.006068054120987654,0.0026932840701192617,0.0011030043242499232,0.0009763252455741167,0.1247862415982055,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,330,29.5,2.4,91,0.14219236373901367,-21.98888397216797,9.181819915771484,10,1094.3650354452197,95,0.022081871345029244,0.07492063492063493,1009.7465037914587,431.9750234322855,1414.42168693808,91.83494567871094,2.194170168383823,0.871793985453099,0.0981588065624237,0.24657708406448364,0.655264139175415,0.025106724351644516,0.003078396199271083,0.014320330694317818,0.05565335229039192,0.041198667138814926,0.04765366390347481,0.03477586433291435,0.033840421587228775,0.08910846710205078,0.08936440944671631,0.05166080221533775,0.10549350827932358,0.2722088694572449,0.10118608921766281,0.03171030804514885,0.0016545051475986838,0.0005413853214122355,0.0005954030202701688,0.0008488573366776109,0.12168073237504683,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,340,29.5,2.4,91,0.14006605744361877,-22.446683883666992,9.86216926574707,14,1039.6205655488857,106,0.02393017584392248,0.06421768707482994,995.399801478543,434.95898819713057,1409.7003697795824,86.13084411621094,2.2122650725013364,0.8737039596072798,0.0954613983631134,0.15669755637645721,0.7478410601615906,0.03624918311834335,0.004704685416072607,0.0180410947650671,0.03646644204854965,0.038232676684856415,0.03163392096757889,0.0283212773501873,0.02240178920328617,0.03610789030790329,0.04676482826471329,0.04588060453534126,0.11716034263372421,0.28109830617904663,0.1458788812160492,0.08066529035568237,0.01933356001973152,0.004392560105770826,0.0031710760667920113,0.003495659912005067,0.12668983726633704,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
00-250623-1245.wav,2025-06-23 Day,2025-06-23,day,d,Summer,350,29.5,2.4,91,0.13238050043582916,-22.581254959106445,9.647710800170898,16,939.5887398717321,95,0.024109798305287027,0.0963265306122449,998.7998197997622,440.58159842830446,1416.4451085774363,82.87067413330078,2.279166503179878,0.8680834660754516,0.13646744191646576,0.1815536469221115,0.6819789409637451,0.0567617192864418,0.012283175252377987,0.022387709468603134,0.04503483325242996,0.03678068891167641,0.032498978078365326,0.029932266101241112,0.030852869153022766,0.051488861441612244,0.0669330433011055,0.058984678238630295,0.1330225020647049,0.29213887453079224,0.10271959751844406,0.021656008437275887,0.0034285157453268766,0.001667903852649033,0.0007291141082532704,0.0006986066000536084,0.12934717533338388,648,174,23,11,5,19,2,0,0,0,1,0,0,0,175,23,7,3,4,2,2,2,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3675369842812426,10.104756783829762,1137
